Search Key,Name,Description,Account Type,Account Sign,Document Controlled,Summary Level,Default Account,Parent_Value,Element Level,Operands,Show Value Condition,Title Node
2943,PRODUCTOS AGROPECUARIOS Y PISCICOLAS EN PROCESO    ,PRODUCTOS AGROPECUARIOS Y PISCICOLAS EN PROCESO    ,ASSET,DEBIT,N,Y,,294,C,,Algebraic,N
29430001,PRODUCTOS AGROPECUARIOS Y PISCICOLAS EN PROCESO    ,PRODUCTOS AGROPECUARIOS Y PISCICOLAS EN PROCESO    ,ASSET,DEBIT,N,N,,2943,S,,Algebraic,N
2944,PRODUCTOS INMUEBLES EN PROCESO      ,PRODUCTOS INMUEBLES EN PROCESO      ,ASSET,DEBIT,N,Y,,294,C,,Algebraic,N
29440001,PRODUCTOS INMUEBLES EN PROCESO      ,PRODUCTOS INMUEBLES EN PROCESO      ,ASSET,DEBIT,N,N,,2944,S,,Algebraic,N
2945,EXISTENCIAS DE SERVICIOS EN PROCESO     ,EXISTENCIAS DE SERVICIOS EN PROCESO     ,ASSET,DEBIT,N,Y,,294,C,,Algebraic,N
29450001,EXISTENCIAS DE SERVICIOS EN PROCESO     ,EXISTENCIAS DE SERVICIOS EN PROCESO     ,ASSET,DEBIT,N,N,,2945,S,,Algebraic,N
2947,OTROS PRODUCTOS EN PROCESO      ,OTROS PRODUCTOS EN PROCESO      ,ASSET,DEBIT,N,Y,,294,C,,Algebraic,N
29470001,OTROS PRODUCTOS EN PROCESO      ,OTROS PRODUCTOS EN PROCESO      ,ASSET,DEBIT,N,N,,2947,S,,Algebraic,N
2948,COSTOS DE FINANCIACION  PRODUCTOS EN PROCESO   ,COSTOS DE FINANCIACION  PRODUCTOS EN PROCESO   ,ASSET,DEBIT,N,Y,,294,C,,Algebraic,N
29480001,COSTOS DE FINANCIACION  PRODUCTOS EN PROCESO   ,COSTOS DE FINANCIACION  PRODUCTOS EN PROCESO   ,ASSET,DEBIT,N,N,,2948,S,,Algebraic,N
295,MATERIAS PRIMAS        ,MATERIAS PRIMAS        ,ASSET,DEBIT,N,Y,,29,C,,Algebraic,N
2951,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,ASSET,DEBIT,N,Y,,295,C,,Algebraic,N
29510001,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,MATERIAS PRIMAS PARA PRODUCTOS MANUFACTURADOS     ,ASSET,DEBIT,N,N,,2951,S,,Algebraic,N
2952,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,ASSET,DEBIT,N,Y,,295,C,,Algebraic,N
29520001,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,MATERIAS PRIMAS PARA PRODUCTOS DE EXTRACCION       ,ASSET,DEBIT,N,N,,2952,S,,Algebraic,N
2953,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,ASSET,DEBIT,N,Y,,295,C,,Algebraic,N
29530001,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y PISCICOLAS   ,ASSET,DEBIT,N,N,,2953,S,,Algebraic,N
2954,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,ASSET,DEBIT,N,Y,,295,C,,Algebraic,N
29540001,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES     ,ASSET,DEBIT,N,N,,2954,S,,Algebraic,N
296,"MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ","MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ",ASSET,DEBIT,N,Y,,29,C,,Algebraic,N
2961,MATERIALES AUXILIARES        ,MATERIALES AUXILIARES        ,ASSET,DEBIT,N,Y,,296,C,,Algebraic,N
29610001,MATERIALES AUXILIARES        ,MATERIALES AUXILIARES        ,ASSET,DEBIT,N,N,,2961,S,,Algebraic,N
2962,SUMINISTROS         ,SUMINISTROS         ,ASSET,DEBIT,N,Y,,296,C,,Algebraic,N
29620001,SUMINISTROS         ,SUMINISTROS         ,ASSET,DEBIT,N,N,,2962,S,,Algebraic,N
2963,REPUESTOS         ,REPUESTOS         ,ASSET,DEBIT,N,Y,,296,C,,Algebraic,N
29630001,REPUESTOS         ,REPUESTOS         ,ASSET,DEBIT,N,N,,2963,S,,Algebraic,N
297,ENVASES Y EMBALAJES       ,ENVASES Y EMBALAJES       ,ASSET,DEBIT,N,Y,,29,C,,Algebraic,N
2971,ENVASES         ,ENVASES         ,ASSET,DEBIT,N,Y,,297,C,,Algebraic,N
29710001,ENVASES         ,ENVASES         ,ASSET,DEBIT,N,N,,2971,S,,Algebraic,N
2972,EMBALAJES         ,EMBALAJES         ,ASSET,DEBIT,N,Y,,297,C,,Algebraic,N
29720001,EMBALAJES         ,EMBALAJES         ,ASSET,DEBIT,N,N,,2972,S,,Algebraic,N
298,EXISTENCIAS POR RECIBIR       ,EXISTENCIAS POR RECIBIR       ,ASSET,DEBIT,N,Y,,29,C,,Algebraic,N
2981,MERCADERIAS         ,MERCADERIAS         ,ASSET,DEBIT,N,Y,,298,C,,Algebraic,N
29810001,MERCADERIAS         ,MERCADERIAS         ,ASSET,DEBIT,N,N,,2981,S,,Algebraic,N
2982,MATERIAS PRIMAS        ,MATERIAS PRIMAS        ,ASSET,DEBIT,N,Y,,298,C,,Algebraic,N
29820001,MATERIAS PRIMAS        ,MATERIAS PRIMAS        ,ASSET,DEBIT,N,N,,2982,S,,Algebraic,N
2983,"MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ","MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ",ASSET,DEBIT,N,Y,,298,C,,Algebraic,N
29830001,"MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ","MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ",ASSET,DEBIT,N,N,,2983,S,,Algebraic,N
2984,ENVASES Y EMBALAJES       ,ENVASES Y EMBALAJES       ,ASSET,DEBIT,N,Y,,298,C,,Algebraic,N
29840001,ENVASES Y EMBALAJES       ,ENVASES Y EMBALAJES       ,ASSET,DEBIT,N,N,,2984,S,,Algebraic,N
3,ACTIVO INMOVILIZADO,ACTIVO INMOVILIZADO,ASSET,DEBIT,N,Y,,,E,,Algebraic,N
30,INVERSIONES MOBILIARIAS,INVERSIONES MOBILIARIAS,ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
301,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ,ASSET,DEBIT,N,Y,,30,C,,Algebraic,N
3011,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DEUDA     ,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DEUDA     ,ASSET,DEBIT,N,Y,,301,C,,Algebraic,N
30111,VALORES EMITIDOS O GARANTIZADOS POR EL ESTADO   ,VALORES EMITIDOS O GARANTIZADOS POR EL ESTADO   ,ASSET,DEBIT,N,Y,,3011,C,,Algebraic,N
30111001,VALORES EMITIDOS O GARANTIZADOS POR EL ESTADO   ,VALORES EMITIDOS O GARANTIZADOS POR EL ESTADO   ,ASSET,DEBIT,N,N,,30111,S,,Algebraic,N
30112,VALORES EMITIDOS POR EL SISTEMA FINANCIERO    ,VALORES EMITIDOS POR EL SISTEMA FINANCIERO    ,ASSET,DEBIT,N,Y,,3011,C,,Algebraic,N
30112001,VALORES EMITIDOS POR EL SISTEMA FINANCIERO    ,VALORES EMITIDOS POR EL SISTEMA FINANCIERO    ,ASSET,DEBIT,N,N,,30112,S,,Algebraic,N
30113,VALORES EMITIDOS POR LAS EMPRESAS     ,VALORES EMITIDOS POR LAS EMPRESAS     ,ASSET,DEBIT,N,Y,,3011,C,,Algebraic,N
30113001,VALORES EMITIDOS POR LAS EMPRESAS     ,VALORES EMITIDOS POR LAS EMPRESAS     ,ASSET,DEBIT,N,N,,30113,S,,Algebraic,N
30114,VALORES EMITIDOS POR OTRAS ENTIDADES     ,VALORES EMITIDOS POR OTRAS ENTIDADES     ,ASSET,DEBIT,N,Y,,3011,C,,Algebraic,N
30114001,VALORES EMITIDOS POR OTRAS ENTIDADES     ,VALORES EMITIDOS POR OTRAS ENTIDADES     ,ASSET,DEBIT,N,N,,30114,S,,Algebraic,N
302,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL    ,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL    ,ASSET,DEBIT,N,Y,,30,C,,Algebraic,N
3021,CERTIFICADOS DE SUSCRIPCION PREFERENTE      ,CERTIFICADOS DE SUSCRIPCION PREFERENTE      ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30210001,CERTIFICADOS DE SUSCRIPCION PREFERENTE      ,CERTIFICADOS DE SUSCRIPCION PREFERENTE      ,ASSET,DEBIT,N,N,,3021,S,,Algebraic,N
3022,ACCIONES REPRESENTATIVAS DE CAPITAL SOCIAL COMUNES   ,ACCIONES REPRESENTATIVAS DE CAPITAL SOCIAL COMUNES   ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30221,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3022,C,,Algebraic,N
30221001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,30221,S,,Algebraic,N
30222,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3022,C,,Algebraic,N
30222001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,30222,S,,Algebraic,N
30223,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,Y,,3022,C,,Algebraic,N
30223001,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,N,,30223,S,,Algebraic,N
3023,ACCIONES REPRESENTATIVAS DE CAPITAL SOCIAL   PREFERENTES   ,ACCIONES REPRESENTATIVAS DE CAPITAL SOCIAL   PREFERENTES   ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30231,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3023,C,,Algebraic,N
30231001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,30231,S,,Algebraic,N
30232,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3023,C,,Algebraic,N
30232001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,30232,S,,Algebraic,N
30233,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,Y,,3023,C,,Algebraic,N
30233001,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,N,,30233,S,,Algebraic,N
3024,ACCIONES DE INVERSION       ,ACCIONES DE INVERSION       ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30241,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3024,C,,Algebraic,N
30241001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,30241,S,,Algebraic,N
30242,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3024,C,,Algebraic,N
30242001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,30242,S,,Algebraic,N
30243,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,Y,,3024,C,,Algebraic,N
30243001,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,N,,30243,S,,Algebraic,N
3025,CERTIFICADOS DE PARTICIPACION DE FONDOS DE INVERSION   ,CERTIFICADOS DE PARTICIPACION DE FONDOS DE INVERSION   ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30251,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3025,C,,Algebraic,N
30251001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,30251,S,,Algebraic,N
30252,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3025,C,,Algebraic,N
30252001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,30252,S,,Algebraic,N
3026,CERTIFICADOS DE PARTICIPACION DE FONDOS MUTUOS    ,CERTIFICADOS DE PARTICIPACION DE FONDOS MUTUOS    ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30261,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3026,C,,Algebraic,N
30261001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,30261,S,,Algebraic,N
30262,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3026,C,,Algebraic,N
30262001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,30262,S,,Algebraic,N
3027,PARTICIPACIONES EN ASOCIACIONES EN PARTICIPACION Y CONSORCIOS   ,PARTICIPACIONES EN ASOCIACIONES EN PARTICIPACION Y CONSORCIOS   ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30271,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3027,C,,Algebraic,N
30271001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,30271,S,,Algebraic,N
30272,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3027,C,,Algebraic,N
30272001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,30272,S,,Algebraic,N
30273,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,Y,,3027,C,,Algebraic,N
30273001,PARTICIPACION PATRIMONIAL        ,PARTICIPACION PATRIMONIAL        ,ASSET,DEBIT,N,N,,30273,S,,Algebraic,N
3028,OTROS TITULOS REPRESENTATIVOS DE PATRIMONIO     ,OTROS TITULOS REPRESENTATIVOS DE PATRIMONIO     ,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30281,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3028,C,,Algebraic,N
30281001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,30281,S,,Algebraic,N
30282,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3028,C,,Algebraic,N
30282001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,30282,S,,Algebraic,N
308,INVERSIONES MOBILIARIAS ACUERDOS DE COMPRA    ,INVERSIONES MOBILIARIAS ACUERDOS DE COMPRA    ,ASSET,DEBIT,N,Y,,30,C,,Algebraic,N
3081,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ACUERDO ,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ACUERDO ,ASSET,DEBIT,N,Y,,308,C,,Algebraic,N
30810001,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ACUERDO ,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ACUERDO ,ASSET,DEBIT,N,N,,3081,S,,Algebraic,N
3082,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL   ACUERDO DE COMPRA,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL   ACUERDO DE COMPRA,ASSET,DEBIT,N,Y,,308,C,,Algebraic,N
30820001,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL   ACUERDO DE COMPRA,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL   ACUERDO DE COMPRA,ASSET,DEBIT,N,N,,3082,S,,Algebraic,N
31,INVERSIONES INMOBILIARIAS,INVERSIONES INMOBILIARIAS,ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
311,TERRENOS         ,TERRENOS         ,ASSET,DEBIT,N,Y,,31,C,,Algebraic,N
3111,URBANOS         ,URBANOS         ,ASSET,DEBIT,N,Y,,311,C,,Algebraic,N
31111,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3111,C,,Algebraic,N
31111001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,31111,S,,Algebraic,N
31112,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3111,C,,Algebraic,N
31112001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,31112,S,,Algebraic,N
31113,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3111,C,,Algebraic,N
31113001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,31113,S,,Algebraic,N
3112,RURALES         ,RURALES         ,ASSET,DEBIT,N,Y,,311,C,,Algebraic,N
31121,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3112,C,,Algebraic,N
31121001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,31121,S,,Algebraic,N
31122,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3112,C,,Algebraic,N
31122001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,31122,S,,Algebraic,N
31123,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3112,C,,Algebraic,N
31123001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,31123,S,,Algebraic,N
312,EDIFICACIONES         ,EDIFICACIONES         ,ASSET,DEBIT,N,Y,,31,C,,Algebraic,N
3121,EDIFICACIONES         ,EDIFICACIONES         ,ASSET,DEBIT,N,Y,,312,C,,Algebraic,N
31211,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,3121,C,,Algebraic,N
31211001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,31211,S,,Algebraic,N
31212,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3121,C,,Algebraic,N
31212001,COSTO         ,COSTO         ,ASSET,DEBIT,N,N,,31212,S,,Algebraic,N
31213,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3121,C,,Algebraic,N
31213001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,31213,S,,Algebraic,N
31214,COSTOS DE FINANCIACION  INVERSIONES INMOBILIARIAS    ,COSTOS DE FINANCIACION  INVERSIONES INMOBILIARIAS    ,ASSET,DEBIT,N,Y,,3121,C,,Algebraic,N
31214001,COSTOS DE FINANCIACION  INVERSIONES INMOBILIARIAS    ,COSTOS DE FINANCIACION  INVERSIONES INMOBILIARIAS    ,ASSET,DEBIT,N,N,,31214,S,,Algebraic,N
32,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
321,INVERSIONES INMOBILIARIAS        ,INVERSIONES INMOBILIARIAS        ,ASSET,DEBIT,N,Y,,32,C,,Algebraic,N
3211,TERRENOS         ,TERRENOS         ,ASSET,DEBIT,N,Y,,321,C,,Algebraic,N
32110001,TERRENOS         ,TERRENOS         ,ASSET,DEBIT,N,N,,3211,S,,Algebraic,N
3212,EDIFICACIONES         ,EDIFICACIONES         ,ASSET,DEBIT,N,Y,,321,C,,Algebraic,N
32120001,EDIFICACIONES         ,EDIFICACIONES         ,ASSET,DEBIT,N,N,,3212,S,,Algebraic,N
322,"INMUEBLES, MAQUINARIA Y EQUIPO      ","INMUEBLES, MAQUINARIA Y EQUIPO      ",ASSET,DEBIT,N,Y,,32,C,,Algebraic,N
3221,TERRENOS         ,TERRENOS         ,ASSET,DEBIT,N,Y,,322,C,,Algebraic,N
32210001,TERRENOS         ,TERRENOS         ,ASSET,DEBIT,N,N,,3221,S,,Algebraic,N
3222,EDIFICACIONES         ,EDIFICACIONES         ,ASSET,DEBIT,N,Y,,322,C,,Algebraic,N
32220001,EDIFICACIONES         ,EDIFICACIONES         ,ASSET,DEBIT,N,N,,3222,S,,Algebraic,N
3223,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,ASSET,DEBIT,N,Y,,322,C,,Algebraic,N
32230001,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,ASSET,DEBIT,N,N,,3223,S,,Algebraic,N
3224,EQUIPO DE TRANSPORTE       ,EQUIPO DE TRANSPORTE       ,ASSET,DEBIT,N,Y,,322,C,,Algebraic,N
32240001,EQUIPO DE TRANSPORTE       ,EQUIPO DE TRANSPORTE       ,ASSET,DEBIT,N,N,,3224,S,,Algebraic,N
3225,MUEBLES Y ENSERES       ,MUEBLES Y ENSERES       ,ASSET,DEBIT,N,Y,,322,C,,Algebraic,N
32250001,MUEBLES Y ENSERES       ,MUEBLES Y ENSERES       ,ASSET,DEBIT,N,N,,3225,S,,Algebraic,N
3226,EQUIPOS DIVERSOS        ,EQUIPOS DIVERSOS        ,ASSET,DEBIT,N,Y,,322,C,,Algebraic,N
32260001,EQUIPOS DIVERSOS        ,EQUIPOS DIVERSOS        ,ASSET,DEBIT,N,N,,3226,S,,Algebraic,N
3227,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,ASSET,DEBIT,N,Y,,322,C,,Algebraic,N
32270001,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,ASSET,DEBIT,N,N,,3227,S,,Algebraic,N
33,"INMUEBLES, MAQUINARIA Y EQUIPO","INMUEBLES, MAQUINARIA Y EQUIPO",ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
331,TERRENOS         ,TERRENOS         ,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3311,TERRENOS         ,TERRENOS         ,ASSET,DEBIT,N,Y,,331,C,,Algebraic,N
33111,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,3311,C,,Algebraic,N
33111001,COSTO,COSTO,ASSET,DEBIT,Y,N,P_ASSET_ACCT,33111,S,,Algebraic,N
33112,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3311,C,,Algebraic,N
33112001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,33112,S,,Algebraic,N
332,EDIFICACIONES         ,EDIFICACIONES         ,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3321,EDIFICACIONES ADMINISTRATIVAS        ,EDIFICACIONES ADMINISTRATIVAS        ,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33211,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,Y,,3321,C,,Algebraic,N
33211001,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,N,,33211,S,,Algebraic,N
33212,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3321,C,,Algebraic,N
33212001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,33212,S,,Algebraic,N
33213,COSTO DE FINANCIACION  EDIFICACIONES     ,COSTO DE FINANCIACION  EDIFICACIONES     ,ASSET,DEBIT,N,Y,,3321,C,,Algebraic,N
33213001,COSTO DE FINANCIACION  EDIFICACIONES     ,COSTO DE FINANCIACION  EDIFICACIONES     ,ASSET,DEBIT,N,N,,33213,S,,Algebraic,N
3322,ALMACENES         ,ALMACENES         ,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33221,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,Y,,3322,C,,Algebraic,N
33221001,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,N,,33221,S,,Algebraic,N
33222,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3322,C,,Algebraic,N
33222001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,33222,S,,Algebraic,N
33223,COSTO DE FINANCIACION  ALMACENES     ,COSTO DE FINANCIACION  ALMACENES     ,ASSET,DEBIT,N,Y,,3322,C,,Algebraic,N
33223001,COSTO DE FINANCIACION  ALMACENES     ,COSTO DE FINANCIACION  ALMACENES     ,ASSET,DEBIT,N,N,,33223,S,,Algebraic,N
3323,EDIFICACIONES PARA PRODUCCION       ,EDIFICACIONES PARA PRODUCCION       ,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33231,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,Y,,3323,C,,Algebraic,N
33231001,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,N,,33231,S,,Algebraic,N
33232,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3323,C,,Algebraic,N
33232001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,33232,S,,Algebraic,N
33233,COSTO DE FINANCIACION  EDIFICACIONES PARA PRODUCCION   ,COSTO DE FINANCIACION  EDIFICACIONES PARA PRODUCCION   ,ASSET,DEBIT,N,Y,,3323,C,,Algebraic,N
33233001,COSTO DE FINANCIACION  EDIFICACIONES PARA PRODUCCION   ,COSTO DE FINANCIACION  EDIFICACIONES PARA PRODUCCION   ,ASSET,DEBIT,N,N,,33233,S,,Algebraic,N
3324,INSTALACIONES         ,INSTALACIONES         ,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33241,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,Y,,3324,C,,Algebraic,N
33241001,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,N,,33241,S,,Algebraic,N
33242,REVALUACION,REVALUACION,ASSET,DEBIT,N,Y,,3324,C,,Algebraic,N
33242001,REVALUACION,REVALUACION,ASSET,DEBIT,N,N,,33242,S,,Algebraic,N
33243,COSTO DE FINANCIACION  INSTALACIONES     ,COSTO DE FINANCIACION  INSTALACIONES     ,ASSET,DEBIT,N,Y,,3324,C,,Algebraic,N
33243001,COSTO DE FINANCIACION  INSTALACIONES     ,COSTO DE FINANCIACION  INSTALACIONES     ,ASSET,DEBIT,N,N,,33243,S,,Algebraic,N
333,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3331,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,ASSET,DEBIT,N,Y,,333,C,,Algebraic,N
33311,COSTO DE ADQUISICION O CONSTRUCCION     ,COSTO DE ADQUISICION O CONSTRUCCION     ,ASSET,DEBIT,N,Y,,3331,C,,Algebraic,N
